,top1,top10,top2,top3,top4,top5,top6,top7,top8,top9
0,0.791525742939427,0.42861896055181903,0.7120378944229515,0.6520923413349236,0.6102250790611538,0.5645813878665652,0.5265165485653901,0.4945046752859485,0.4696222720959249,0.4474643320193535
1,0.12702406719252096,0.40349518512406485,0.193331665387672,0.24026695336958123,0.2852485111655102,0.31310687274468546,0.33633810505407635,0.35692883599785413,0.373877730945936,0.3885656731410342
2,0.18598140389753434,0.31454340030372596,0.24737826461193785,0.2791607462113484,0.3043836347786765,0.31178956112436385,0.3150436985070486,0.3164363928021169,0.31662526532961116,0.3155152520229643
3,0.00017440415208823441,0.00478857105670877,0.0004816484550785162,0.000873078692490659,0.0013046094887293044,0.001822088898575858,0.0023786048375931184,0.002964024329410172,0.003554617839994673,0.0041667800667113805
4,0.791525742939427,0.8661639951102845,0.8433451303822401,0.8580083913376703,0.8623601879680565,0.8644691393385804,0.8653951161263826,0.8655952212796789,0.8659454052979473,0.8660223520507945
5,0.791525742939427,0.8477852166382561,0.8951645178250532,0.8966813047039981,0.8828131808883495,0.8788462257916541,0.8724911985845154,0.8653083848511679,0.8593821458826616,0.853166895685889
6,0.563424831520216,0.7000189852863095,0.5964502145176458,0.6197635720974997,0.6420824158307429,0.6558251518971683,0.6672445408260335,0.6773359006340667,0.68561431753036,0.6927590560602668
