,top1,top10,top2,top3,top4,top5,top6,top7,top8,top9
0,0.28701636533976516,0.11593726951980389,0.24675583550939859,0.2173008817217162,0.1903168417485598,0.16900651822911475,0.15235363884625355,0.13967633817335803,0.1308641636932645,0.12288899520047472
1,0.06339467528129449,0.19159399486982417,0.1020608469044755,0.12143477235123917,0.13902854736407647,0.15105723698235138,0.15980127932351934,0.16784082114627794,0.17653970020700432,0.18292859923485297
2,0.08893829481554048,0.11578834244716828,0.1170708874783424,0.1253463466406082,0.128423256534808,0.1266973729372924,0.12389230318181375,0.12123925369940043,0.11992049719593864,0.11755656293000445
3,0.0011423716255236835,0.014231279571485664,0.0024171494260006457,0.0037706463046335245,0.005204909542228418,0.006679706772603493,0.008180265297117417,0.009688861809274887,0.011188346974408613,0.012704663719923483
4,0.28701636533976516,0.34503631877465774,0.319983754260769,0.33069962990279134,0.3346065806871715,0.3375238370509166,0.3403070411492283,0.34206331804155077,0.34331351737577454,0.3439320071753993
5,0.28701636533976516,0.375075057762271,0.3529511431817729,0.3674386922368944,0.37034674899156395,0.37305376270814217,0.37712631592711415,0.37528532765510825,0.37566517687425305,0.3742107197217287
6,0.5289235086560788,0.58713191271725,0.547640124553597,0.5567013842507689,0.5648363965845553,0.570186710727749,0.5738958933340841,0.5772512498551751,0.5809378588705454,0.5834761317387804
