,top1,top10,top2,top3,top4,top5,top6,top7,top8,top9
0,0.908974358974359,0.5511538461538461,0.8756410256410256,0.8619658119658119,0.7955128205128206,0.7325641025641025,0.6822649572649572,0.6472527472527472,0.6004807692307692,0.5876068376068376
1,0.1083389595154301,0.5637434301238855,0.1956614355143767,0.2848978309272427,0.36143479614067847,0.4025817302382767,0.4395399064706465,0.47336777074917497,0.5100207891763869,0.5512210196508109
2,0.18834276805068928,0.4977093012317744,0.3068619730291893,0.4060915799886388,0.45745730028950926,0.47552654545366946,0.48707937332832485,0.49673813780557285,0.4930805474278151,0.5091694803331901
3,0.002111016086605624,0.08517741149514889,0.0048828921616746465,0.00799579306941415,0.016025316410886864,0.026004538898944725,0.03674576912726356,0.04760122805599623,0.06161238621416325,0.07061336759720266
4,0.908974358974359,0.9348824786324786,0.9185897435897435,0.9241452991452991,0.9289529914529914,0.9327991452991452,0.9327991452991452,0.9327991452991452,0.9348824786324786,0.9348824786324786
5,0.908974358974359,0.9247112741136986,0.9282051282051282,0.9259451155677672,0.9307689011775055,0.9367707962598297,0.9345273460408967,0.9298713550239,0.9339408055381718,0.9252962249604229
6,0.5531139717144121,0.7537379711751553,0.5955555294989437,0.638797064238136,0.6735179266616746,0.6909532321684454,0.7060861064382145,0.7198382981131064,0.7333663484627589,0.7507864178347052
